orgao_orcamentario,ano,dotacoes,valores
Ministério da Saúde,2022,projeto_de_lei,146.17
Ministério da Saúde,2022,dotacao_inicial,159.13
Ministério da Saúde,2022,dotacao_atual,165.25
Ministério da Saúde,2022,empenhado,164.78
Ministério da Saúde,2022,liquidado,147.73999999999998
Ministério da Saúde,2022,pago,146
Ministério da Saúde,2023,projeto_de_lei,162.86999999999998
Ministério da Saúde,2023,dotacao_inicial,183.79
Ministério da Saúde,2023,dotacao_atual,181.3
Ministério da Saúde,2023,empenhado,53.25000000000001
Ministério da Saúde,2023,liquidado,28.97
Ministério da Saúde,2023,pago,27.02
Ministério da Segurança Pública,2019,projeto_de_lei,0.76
Ministério da Segurança Pública,2019,dotacao_inicial,15.7
Ministério da Segurança Pública,2019,dotacao_atual,0
Ministério da Segurança Pública,2019,empenhado,0
Ministério da Segurança Pública,2019,liquidado,0
Ministério da Segurança Pública,2019,pago,0
Ministério das Cidades,2018,projeto_de_lei,10.12
Ministério das Cidades,2018,dotacao_inicial,11.15
Ministério das Cidades,2018,dotacao_atual,11.24
Ministério das Cidades,2018,empenhado,10.16
Ministério das Cidades,2018,liquidado,6.91
Ministério das Cidades,2018,pago,6.84
Ministério das Cidades,2019,projeto_de_lei,0
Ministério das Cidades,2019,dotacao_inicial,9.62
Ministério das Cidades,2019,dotacao_atual,0
Ministério das Cidades,2019,empenhado,0
Ministério das Cidades,2019,liquidado,0
Ministério das Cidades,2019,pago,0
Ministério das Cidades,2023,projeto_de_lei,0
Ministério das Cidades,2023,dotacao_inicial,0
Ministério das Cidades,2023,dotacao_atual,23.14
Ministério das Cidades,2023,empenhado,0.68
Ministério das Cidades,2023,liquidado,0.28
Ministério das Cidades,2023,pago,0.12
Ministério das Comunicações,2021,projeto_de_lei,2.7
Ministério das Comunicações,2021,dotacao_inicial,2.7399999999999998
Ministério das Comunicações,2021,dotacao_atual,3.33
Ministério das Comunicações,2021,empenhado,2.0100000000000002
Ministério das Comunicações,2021,liquidado,1.5599999999999998
Ministério das Comunicações,2021,pago,1.52
Ministério das Comunicações,2022,projeto_de_lei,2.53
Ministério das Comunicações,2022,dotacao_inicial,2.52
Ministério das Comunicações,2022,dotacao_atual,2.51
Ministério das Comunicações,2022,empenhado,2.02
Ministério das Comunicações,2022,liquidado,1.49
Ministério das Comunicações,2022,pago,1.42
Ministério das Comunicações,2023,projeto_de_lei,2.99
Ministério das Comunicações,2023,dotacao_inicial,2.9899999999999998
Ministério das Comunicações,2023,dotacao_atual,2.2600000000000002
Ministério das Comunicações,2023,empenhado,0.47000000000000003
Ministério das Comunicações,2023,liquidado,0.16
Ministério das Comunicações,2023,pago,0.13999999999999999
Ministério das Mulheres,2023,projeto_de_lei,0
Ministério das Mulheres,2023,dotacao_inicial,0
Ministério das Mulheres,2023,dotacao_atual,0.13
Ministério das Mulheres,2023,empenhado,0
Ministério das Mulheres,2023,liquidado,0
Ministério das Mulheres,2023,pago,0
Ministério das Relações Exteriores,2018,projeto_de_lei,3.23
Ministério das Relações Exteriores,2018,dotacao_inicial,3.11
Ministério das Relações Exteriores,2018,dotacao_atual,3.68
Ministério das Relações Exteriores,2018,empenhado,3.62
Ministério das Relações Exteriores,2018,liquidado,3.52
Ministério das Relações Exteriores,2018,pago,3.47
Ministério das Relações Exteriores,2019,projeto_de_lei,3.7199999999999998
Ministério das Relações Exteriores,2019,dotacao_inicial,3.69
Ministério das Relações Exteriores,2019,dotacao_atual,3.9899999999999998
Ministério das Relações Exteriores,2019,empenhado,3.7399999999999998
Ministério das Relações Exteriores,2019,liquidado,3.63
Ministério das Relações Exteriores,2019,pago,3.5900000000000003
Ministério das Relações Exteriores,2020,projeto_de_lei,2.38
Ministério das Relações Exteriores,2020,dotacao_inicial,2.27
Ministério das Relações Exteriores,2020,dotacao_atual,4.5200000000000005
Ministério das Relações Exteriores,2020,empenhado,4.3
Ministério das Relações Exteriores,2020,liquidado,4.22
Ministério das Relações Exteriores,2020,pago,4.17
Ministério das Relações Exteriores,2021,projeto_de_lei,2
Ministério das Relações Exteriores,2021,dotacao_inicial,1.97
Ministério das Relações Exteriores,2021,dotacao_atual,4.48
Ministério das Relações Exteriores,2021,empenhado,4.37
Ministério das Relações Exteriores,2021,liquidado,4.23
Ministério das Relações Exteriores,2021,pago,4.18
Ministério das Relações Exteriores,2022,projeto_de_lei,4.74
Ministério das Relações Exteriores,2022,dotacao_inicial,4.6000000000000005
Ministério das Relações Exteriores,2022,dotacao_atual,4.46
Ministério das Relações Exteriores,2022,empenhado,4.45
Ministério das Relações Exteriores,2022,liquidado,4.3
Ministério das Relações Exteriores,2022,pago,4.25
Ministério das Relações Exteriores,2023,projeto_de_lei,4.84
Ministério das Relações Exteriores,2023,dotacao_inicial,4.79
Ministério das Relações Exteriores,2023,dotacao_atual,4.79
Ministério das Relações Exteriores,2023,empenhado,0.92
Ministério das Relações Exteriores,2023,liquidado,0.71
Ministério das Relações Exteriores,2023,pago,0.7
Ministério de Minas e Energia,2018,projeto_de_lei,1.6400000000000001
Ministério de Minas e Energia,2018,dotacao_inicial,1.6300000000000001
Ministério de Minas e Energia,2018,dotacao_atual,1.6400000000000001
Ministério de Minas e Energia,2018,empenhado,1.05
Ministério de Minas e Energia,2018,liquidado,0.96
Ministério de Minas e Energia,2018,pago,0.9
Ministério de Minas e Energia,2019,projeto_de_lei,7.18
Ministério de Minas e Energia,2019,dotacao_inicial,5.4799999999999995
Ministério de Minas e Energia,2019,dotacao_atual,39.07
Ministério de Minas e Energia,2019,empenhado,36.7
Ministério de Minas e Energia,2019,liquidado,36.4
Ministério de Minas e Energia,2019,pago,36.31
Ministério de Minas e Energia,2020,projeto_de_lei,2.39
Ministério de Minas e Energia,2020,dotacao_inicial,2.33
Ministério de Minas e Energia,2020,dotacao_atual,2.98
Ministério de Minas e Energia,2020,empenhado,2.22
Ministério de Minas e Energia,2020,liquidado,2.06
Ministério de Minas e Energia,2020,pago,1.98
Ministério de Minas e Energia,2021,projeto_de_lei,5.739999999999999
Ministério de Minas e Energia,2021,dotacao_inicial,5.72
Ministério de Minas e Energia,2021,dotacao_atual,7.17
Ministério de Minas e Energia,2021,empenhado,6.41
Ministério de Minas e Energia,2021,liquidado,6.28
Ministério de Minas e Energia,2021,pago,6.19
Ministério de Minas e Energia,2022,projeto_de_lei,3.39
Ministério de Minas e Energia,2022,dotacao_inicial,3.38
Ministério de Minas e Energia,2022,dotacao_atual,4.43
Ministério de Minas e Energia,2022,empenhado,3.23
Ministério de Minas e Energia,2022,liquidado,3.16
Ministério de Minas e Energia,2022,pago,3.07
Ministério de Minas e Energia,2023,projeto_de_lei,9.08
Ministério de Minas e Energia,2023,dotacao_inicial,9.08
Ministério de Minas e Energia,2023,dotacao_atual,9.08
Ministério de Minas e Energia,2023,empenhado,3.31
Ministério de Minas e Energia,2023,liquidado,0.66
Ministério de Minas e Energia,2023,pago,0.63
Ministério de Portos e Aeroportos,2023,projeto_de_lei,0
Ministério de Portos e Aeroportos,2023,dotacao_inicial,0
Ministério de Portos e Aeroportos,2023,dotacao_atual,4.91
Ministério de Portos e Aeroportos,2023,empenhado,0.48
Ministério de Portos e Aeroportos,2023,liquidado,0.09999999999999999
Ministério de Portos e Aeroportos,2023,pago,0.09999999999999999
Ministério do Desenvolvimento Agrário e Agricultura Familiar,2023,projeto_de_lei,0
Ministério do Desenvolvimento Agrário e Agricultura Familiar,2023,dotacao_inicial,0
Ministério do Desenvolvimento Agrário e Agricultura Familiar,2023,dotacao_atual,5.04
Ministério do Desenvolvimento Agrário e Agricultura Familiar,2023,empenhado,1.63
Ministério do Desenvolvimento Agrário e Agricultura Familiar,2023,liquidado,0.43
Ministério do Desenvolvimento Agrário e Agricultura Familiar,2023,pago,0.43
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2018,projeto_de_lei,699.01
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2018,dotacao_inicial,699.54
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2018,dotacao_atual,696.45
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2018,empenhado,694.01
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2018,liquidado,691.31
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2018,pago,655.24
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2019,projeto_de_lei,51.72
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2019,dotacao_inicial,508.26
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2019,dotacao_atual,101.53
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2019,empenhado,100.30999999999999
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2019,liquidado,97.51
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2019,pago,95.36
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2020,projeto_de_lei,86.71
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2020,dotacao_inicial,97.09
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2020,dotacao_atual,415.02
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2020,empenhado,384.84999999999997
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2020,liquidado,381
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2020,pago,378.58
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2021,projeto_de_lei,103.19999999999999
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2021,dotacao_inicial,104.79
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2021,dotacao_atual,167.44
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2021,empenhado,164.42999999999998
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2021,liquidado,156.29
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2021,pago,153.76000000000002
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2022,projeto_de_lei,111.69
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2022,dotacao_inicial,173.42999999999998
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2022,dotacao_atual,203.22
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2022,empenhado,201.91
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2022,liquidado,199.66000000000003
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2022,pago,196.28
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2023,projeto_de_lei,198.76
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2023,dotacao_inicial,277.03000000000003
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2023,dotacao_atual,275.64
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2023,empenhado,138.11
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2023,liquidado,58.03
"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",2023,pago,57.08
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2018,projeto_de_lei,2.85
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2018,dotacao_inicial,2.84
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2018,dotacao_atual,2.79
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2018,empenhado,2.32
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2018,liquidado,2.23
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2018,pago,2.17
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2019,projeto_de_lei,0
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2019,dotacao_inicial,3.4499999999999997
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2019,dotacao_atual,0
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2019,empenhado,0
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2019,liquidado,0
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2019,pago,0
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2023,projeto_de_lei,0
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2023,dotacao_inicial,0
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2023,dotacao_atual,2.59
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2023,empenhado,0.45999999999999996
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2023,liquidado,0.2
"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",2023,pago,0.2
Ministério do Esporte,2018,projeto_de_lei,0.81
Ministério do Esporte,2018,dotacao_inicial,1.34
Ministério do Esporte,2018,dotacao_atual,1.3800000000000001
Ministério do Esporte,2018,empenhado,1.25
Ministério do Esporte,2018,liquidado,0.29
Ministério do Esporte,2018,pago,0.27
Ministério do Esporte,2019,projeto_de_lei,0
Ministério do Esporte,2019,dotacao_inicial,1.14
Ministério do Esporte,2019,dotacao_atual,0
Ministério do Esporte,2019,empenhado,0
Ministério do Esporte,2019,liquidado,0
Ministério do Esporte,2019,pago,0
Ministério do Esporte,2023,projeto_de_lei,0
Ministério do Esporte,2023,dotacao_inicial,0
Ministério do Esporte,2023,dotacao_atual,1.3
Ministério do Esporte,2023,empenhado,0
Ministério do Esporte,2023,liquidado,0
Ministério do Esporte,2023,pago,0
Ministério do Meio Ambiente e Mudança do Clima,2018,projeto_de_lei,3.0799999999999996
Ministério do Meio Ambiente e Mudança do Clima,2018,dotacao_inicial,3.0799999999999996
Ministério do Meio Ambiente e Mudança do Clima,2018,dotacao_atual,3
Ministério do Meio Ambiente e Mudança do Clima,2018,empenhado,2.55
Ministério do Meio Ambiente e Mudança do Clima,2018,liquidado,2.36
Ministério do Meio Ambiente e Mudança do Clima,2018,pago,2.23
Ministério do Meio Ambiente e Mudança do Clima,2019,projeto_de_lei,3.27
Ministério do Meio Ambiente e Mudança do Clima,2019,dotacao_inicial,3.38
Ministério do Meio Ambiente e Mudança do Clima,2019,dotacao_atual,3.63
Ministério do Meio Ambiente e Mudança do Clima,2019,empenhado,2.89
Ministério do Meio Ambiente e Mudança do Clima,2019,liquidado,2.52
Ministério do Meio Ambiente e Mudança do Clima,2019,pago,2.39
Ministério do Meio Ambiente e Mudança do Clima,2020,projeto_de_lei,2.67
Ministério do Meio Ambiente e Mudança do Clima,2020,dotacao_inicial,2.65
Ministério do Meio Ambiente e Mudança do Clima,2020,dotacao_atual,2.9699999999999998
Ministério do Meio Ambiente e Mudança do Clima,2020,empenhado,2.44
Ministério do Meio Ambiente e Mudança do Clima,2020,liquidado,2.28
Ministério do Meio Ambiente e Mudança do Clima,2020,pago,2.17
Ministério do Meio Ambiente e Mudança do Clima,2021,projeto_de_lei,1.72
Ministério do Meio Ambiente e Mudança do Clima,2021,dotacao_inicial,1.76
Ministério do Meio Ambiente e Mudança do Clima,2021,dotacao_atual,2.95
Ministério do Meio Ambiente e Mudança do Clima,2021,empenhado,2.6
Ministério do Meio Ambiente e Mudança do Clima,2021,liquidado,2.3
Ministério do Meio Ambiente e Mudança do Clima,2021,pago,2.17
Ministério do Meio Ambiente e Mudança do Clima,2022,projeto_de_lei,3.13
Ministério do Meio Ambiente e Mudança do Clima,2022,dotacao_inicial,3.17
Ministério do Meio Ambiente e Mudança do Clima,2022,dotacao_atual,3.0100000000000002
Ministério do Meio Ambiente e Mudança do Clima,2022,empenhado,2.6
Ministério do Meio Ambiente e Mudança do Clima,2022,liquidado,2.4299999999999997
Ministério do Meio Ambiente e Mudança do Clima,2022,pago,2.3
